366	,	2731	6973	2830	7377	2430	5763	7484	3436	1115	4949	2727	3030		
367	,	3335	6371	3640	6973	2830	5365	8486	3636	1111	4547	2735	3034		
368	,	3337	6565	3034	6977	2830	6367	8286	3434	1313	4549	2735	3038		
369	,	3337	6363	3034	7579	2436	5963	8484	3436	1113	3943	2727	3236		
370	,	2933	6571	2636	7777	2828	6163	8286	3434	1315	4349	2727	3032		
371	,	2527	6565	2428	7575	2828	5353	8084	3436	1113	4143	2735	3036		
372	,	3133	6575	2236	7175	3036	6165	8484	3434	1313	4753	2727	3240		
373	,	3131	5965	3638	7375	3034	6163	7678	2834	1339	2949	2735	3436		
374	,	3348	5963	2430	7375	2830	5359	6678	2836	1313	4147	2735	3032		
375	,	3335	6565	2628	7577	2636	5159	8484	2836	1315	4343	2735	3042		
376	,	3748	6573	2836	7677	2430	6169	8486	2836	1315	4347	2727	2636		
377	,	2735	6565	2436	6778	2828	5963	8486	3638	1111	4345	2727	3640		
378	,	3339	6565	2840	7676	2828	6161	8084	3434	1315	4549	2727	2630		
379	,	3337	6565	2426	6977	2630	5559	8484	2836	1111	4547	2727	4042		
380	,	3539	6565	2428	7175	2830	5153	8486	3436	1337	4759	2727	3032		
381	,	3335	6565	2834	7375	3436	6169	8284	3436	1111	4551	2727	3036		
382	,	2733	5965	3234	6782	3030	5969	8284	2838	1115	4347	2727	3030		
383	,	3337	6565	2834	7576	2434	5367	7880	2842	1317	4345	2727	3036		
384	,	3348	6565	2836	7575	2828	5161	8086	3438	1111	4547	2727	3036		
385	,	2735	6565	3640	7586	2430	5163	8490	3434	1537	4747	2727	3038		
386	,	3335	5971	3436	6976	2436	5963	8084	3434	1313	3741	2727	3636		
387	,	2537	6573	3238	7377	2424	5961	8082	3434	1115	4351	2727	3030		
388	,	3137	6565	3436	7177	2830	6367	8686	3434	1313	4549	2935	3638		
389	,	2748	5965	3236	7375	2430	6165	8084	2834	1537	3945	2727	3040		
390	,	2948	6565	2838	7981	3046	5567	7480	3434	1115	3943	2931	3036		
391	,	2727	6365	2836	7575	2444	5959	7884	2836	1111	4349	2735	3236		
392	,	3339	5971	3436	6971	2428	5367	6684	3434	1113	4347	2727	2630		
393	,	3348	6567	3236	7375	2636	5567	8084	3434	1115	4351	2935	3646		
394	,	2739	6565	2842	6973	2428	5359	8484	3434	1113	3945	2735	3040		
395	,	2539	5969	3032	7175	2828	5965	8484	3434	1313	4345	2727	2626		
396	,	2737	6365	3236	7375	2836	6367	8484	3436	1337	4545	3535	3638		
397	,	3339	6571	2432	7577	2428	5563	6682	3434	1337	4551	2727	3638		
398	,	2948	6565	3436	7777	2830	6565	8486	3434	1115	4547	2727	3034		
399	,	3337	6565	3236	7375	3036	5563	7478	3436	1113	4547	2727	3638		
400	,	3133	7171	2834	7173	2836	5365	8284	3434	1115	2941	2727	3030		
401	,	2932	6565	2838	7781	2630	6165	6666	3436	1313	4949	2727	3842		
402	,	3133	6567	3436	7181	2830	5359	8282	3436	1113	4149	2727	3236		
403	,	2937	6971	3640	7676	2834	5763	7488	3636	1537	4345	2935	3038		
404	,	2933	6567	2432	7575	2430	5161	8486	3436	1315	4147	2727	3842		
405	,	3132	6565	3436	7677	3034	5563	7686	3438	1113	4343	2727	3036		
406	,	2729	6365	2626	7777	2830	5963	8484	2836	1313	4343	2735	2636		
407	,	3348	6565	2436	6171	2430	5163	8084	3434	1113	4749	3535	3050		
408	,	3335	6571	3038	7177	2830	5163	8284	3636	1137	4349	2735	3636		
409	,	3348	6565	2634	7075	2840	5965	7484	3436	1113	3943	2735	3242		
410	,	2533	6365	3236	7579	2634	5169	8486	3636	1313	4347	2727	3436		
411	,	2533	6565	2634	7575	3036	5367	7884	3436	1115	4355	2735	3036		
412	,	3133	5971	3032	7777	2838	5357	7882	2828	1317	3941	2727	3232		
413	,	2537	5965	3436	6975	3440	6567	8084	3434	1113	4349	2735	2636		
414	,	2732	6365	2838	7576	2638	6163	8486	3438	1313	4147	2727	3642		
415	,	3337	6365	2030	6778	2828	5161	8084	3636	1115	4749	2727	4042		
416	,	2731	6365	3638	7580	3038	5365	7886	3434	1113	3949	2727	2630		
417	,	3348	6365	3436	6975	2834	6163	6684	3434	1337	4349	2727	3642		
418	,	2731	6363	2632	7378	2630	6363	8086	3434	1337	3947	2727	3036		
419	,	2748	6565	3638	6975	2828	6367	8084	3636	1113	4145	2735	3636		
420	,	3139	5971	3436	7379	3434	5165	7884	3434	1113	4547	2727	3636		
421	,	3154	6565	3638	6775	2428	6163	7880	2846	1315	4949	2735	3436		
422	,	2531	6565	3036	7477	2634	5361	8484	3434	1113	3943	2735	3636		
423	,	3133	6971	2640	7177	2428	6365	8284	2834	1111	4747	2727	3034		
424	,	3339	6565	3434	7175	3034	5763	7484	3434	1113	4955	2727	3636		
425	,	3335	6567	2828	7477	2424	5557	7880	2834	1113	4951	2735	2630		
426	,	3133	6571	2628	7577	2828	5761	7884	3434	1113	4547	2735	3636		
427	,	3133	6565	3234	6771	2028	5989	6686	3434	1113	4547	2727	3638		
428	,	2775	6365	3034	6975	2828	5963	8084	3434	1313	4749	2735	3036		
429	,	3337	5965	2636	8284	2430	5967	8084	2838	1111	4153	2727	2642		
430	,	3133	6365	2426	7575	2430	5359	6676	3436	1313	4343	3535	3030		
431	,	2733	5965	3638	7380	2828	6571	8484	2834	1113	4349	2735	3456		
432	,	3133	6565	2830	7377	2830	5961	8284	3436	1111	4549	2727	3038		
433	,	3133	6565	2626	7575	2832	5361	7486	3636	1113	4343	2729	3236		
434	,	3537	6571	2626	7375	2830	6365	7880	3034	1113	4755	2727	3030		
435	,	2933	6367	3642	7575	2834	5363	8488	2834	1137	4345	2727	3842		
436	,	2939	6365	3036	7375	2828	5365	6688	3434	1113	3743	2727	3238		
437	,	2731	6565	2632	6776	2828	5965	8284	2828	1515	4345	2735	3036		
438	,	2729	6565	2626	7587	2628	5369	8486	2846	1313	3943	2735	3436		
439	,	2731	6575	2836	7177	2830	6161	8084	3434	1517	4553	2735	3640		
440	,	2935	6569	2840	6776	2428	6363	6676	3436	1113	3945	2735	3036		
441	,	3354	6565	2634	5771	2628	6367	8284	3438	1111	5355	2727	3038		
442	,	2729	6565	2646	7577	2632	6367	7884	3436	1113	4343	2735	2636		
443	,	3337	6565	2628	7376	2430	5363	7488	2836	1517	4547	2735	3036		
444	,	2733	6565	2040	7173	2830	5765	7274	3436	1313	4347	2727	3036		
445	,	2933	6565	2840	7578	2836	6163	8084	3436	1313	4347	2727	3638		
446	,	3232	6575	2828	6969	2434	6363	8284	3436	1315	4143	2727	3036		
447	,	3335	6367	2830	7676	2828	6367	8484	2834	1313	4349	2727	3040		
448	,	3132	5973	2836	7677	2834	6161	7480	2836	1115	4143	2735	3636		
449	,	2527	5965	3034	7777	2424	5963	7886	3436	1113	4949	2727	3638		
450	,	3335	6565	3032	7576	2434	6161	8484	3436	1315	4545	2735	3036		
451	,	2531	5965	3036	7777	2828	5767	7680	3434	1111	4345	2727	3036		
452	,	2533	6565	2636	7783	3030	5361	8082	2836	1113	3941	2727	3438		
453	,	2531	6367	2636	7576	2630	5165	6678	3438	1113	4345	2727	2636		
454	,	2737	6571	4040	6773	2830	5361	8084	3438	1337	4751	2729	2836		
455	,	3737	6365	2628	7375	3038	5367	6684	3436	1113	3943	2735	3436		
456	,	2733	6565	2632	7374	2628	6363	7886	3436	1337	4755	2727	3030		
457	,	2937	6565	2438	5761	3036	5155	8484	3436	1313	4555	2735	3640		
458	,	2533	6565	3032	7377	2430	6165	7276	2834	1113	4547	2729	3236		
459	,	2939	6365	3636	7487	2830	5353	7880	3436	1115	4147	2727	3036		
460	,	2533	5967	2630	7878	2428	5355	8082	3434	1313	4345	3535	3638		
461	,	3348	5965	3036	7778	2428	6167	8084	3434	1315	3945	2735	3842		
462	,	2727	6769	3046	7777	2428	5361	8082	3436	1113	4345	2727	3438		
463	,	3131	6565	2426	7577	2436	6161	8088	3434	1313	4143	2727	3642		
464	,	3137	6565	3442	6977	2828	6163	7884	3636	1113	4547	2727	3236		
465	,	2737	6365	3638	7373	2828	5363	8080	2836	1113	4553	2735	3036		
466	,	3335	5963	2630	7377	2430	5961	8084	3434	1113	4353	2735	3636		
467	,	3335	6569	2630	6981	3030	6367	8286	2836	1313	4349	3535	3036		
468	,	2735	6367	2636	7676	3030	5361	8084	2834	1111	4349	2735	3636		
469	,	3137	5965	2834	6969	2628	5363	8484	3434	1113	3943	2727	3636		
470	,	2533	6371	2426	7173	2424	5167	7480	3436	1313	4151	2735	3638		
471	,	2727	6771	3238	7878	2830	6367	6678	3034	1315	4351	2727	3236		
472	,	3748	5967	3234	7376	2430	5365	7882	2836	1113	2941	2727	3438		
473	,	3333	6565	3436	7577	2830	5165	7478	2834	1113	4555	2735	3030		
474	,	3339	7171	2838	6975	3030	5165	7484	3434	1111	4355	3537	3636		
475	,	2739	5965	3232	7173	2430	6565	8284	2834	1113	4547	2727	3034		
476	,	3954	6565	3638	6973	2428	6769	8084	3436	1313	3945	2729	3636		
477	,	3333	6569	2636	7678	2828	6169	8284	3434	1313	4345	2727	3636		
478	,	2733	5965	3436	7577	2828	5369	7484	3636	1315	4145	2735	3036		
479	,	2548	5967	3642	7179	2430	6367	7884	3436	1313	4549	2735	3042		
480	,	2731	6569	3436	7179	2428	5167	7884	3434	1337	4749	2727	3036		
481	,	2737	6577	2436	7777	2830	6363	8486	2834	1113	3947	2729	3636		
482	,	3135	6571	3234	7677	2428	5763	7676	2834	1113	4147	2727	3236		
483	,	3235	6565	3440	7375	2426	6363	7884	2842	1313	2755	2735	3036		
484	,	2529	6565	2632	7779	2830	6565	8486	3434	1337	4545	2727	3036		
485	,	2933	6365	2626	7577	2428	5365	8484	3438	1313	3953	2735	3036		
486	,	2527	6365	2024	7377	2836	6565	7484	3434	1113	4951	2727	3030		
487	,	2739	6365	2836	7175	2834	5365	8486	3434	1315	4949	2727	3032		
488	,	2727	6363	2430	7575	2828	5165	7882	3434	1113	4145	2735	3236		
489	,	3131	6365	3036	6781	2428	6161	8486	3436	1313	4149	2735	3236		
490	,	2535	6565	2430	7577	2830	6167	7484	3434	1315	3943	2735	3636		
491	,	3535	6971	2430	6972	2830	6167	6666	2836	1111	4147	2727	3036		
492	,	3537	6565	2640	7179	2834	5567	8486	3436	1315	4747	2727	3038		
493	,	3333	5965	2836	7575	2836	5759	6684	3442	1113	4549	2727	3434		
494	,	3339	6565	2434	7377	2632	5151	8484	3436	1137	3949	2727	3036		
495	,	2533	6365	2632	7577	2428	5365	6678	2834	1113	3939	2735	3636		
496	,	2937	5965	2436	7381	2628	5367	7886	2834	1515	4343	2727	3644		
497	,	2533	6565	2836	7779	2428	6165	7484	3434	1113	4349	2727	3034		
498	,	3335	6565	2632	7577	3434	6367	8486	3036	1111	4145	2727	3638		
499	,	3132	6569	2842	7075	2430	6365	8284	3436	1113	4345	2727	2630		
500	,	2939	6567	2428	7579	3030	5167	8486	3438	1537	4755	2727	3038		
501	,	2729	6565	3638	6977	2428	5361	7484	3436	1337	4141	2727	3444		
502	,	3348	6565	2632	7579	2428	5965	7878	3636	1111	4547	2727	2638		
503	,	2727	6571	2642	7581	2830	5361	8284	3436	1113	4549	2727	3034		
504	,	3339	6569	3638	6776	2830	5361	8082	3436	1113	4549	2727	3638		
505	,	2531	6571	2236	7577	2836	5363	8086	3436	1113	3943	3535	3030		
506	,	2733	6365	3234	7677	2428	5365	8486	3636	1515	4345	2735	3636		
507	,	2733	6365	3638	7377	2834	5365	8488	2834	1113	4143	2727	3636		
508	,	2739	6565	3236	7375	2830	6167	8284	3436	1313	4345	2727	3440		
509	,	3787	5965	2828	7379	2840	5969	8486	2836	1117	4559	2727	3032		
510	,	2735	5965	2626	7377	3038	6567	6682	3436	1313	4547	2727	3032		
511	,	3133	6569	2828	7781	3034	5965	6680	2836	1113	4149	2735	3038		
512	,	2733	6365	2428	7575	2830	5961	8080	3436	1111	3943	2735	3036		
513	,	3335	6573	2834	7575	3438	5359	6680	3434	1315	4145	2735	2628		
514	,	3333	6367	3434	6975	2834	5563	7482	2834	1139	4143	2729	3236		
515	,	3133	5965	3438	7678	2830	5371	8284	3438	1313	4549	2729	3842		
516	,	3339	5965	3232	7177	2830	6175	6674	3436	1313	4951	2735	3036		
517	,	3233	5965	2628	6969	2838	5361	8486	3434	1537	4955	2727	2636		
518	,	3333	6365	2636	7777	3034	5363	8686	3434	1315	4345	3535	4042		
519	,	2731	6565	2428	7579	2836	6167	7880	3438	1115	4545	2727	3036		
520	,	2531	6565	3034	7373	2436	5365	7486	3436	1111	2943	2729	2636		
521	,	3339	5965	3036	7376	2428	5389	6684	3434	1313	3945	2727	3036		
522	,	3148	6369	3436	7377	2830	6365	8084	3436	1313	3941	2727	2634		
523	,	3333	6567	3032	7377	2430	5365	7678	3234	1115	4951	2727	3036		
524	,	3133	5971	3238	7577	2428	5159	8888	3436	1313	3943	2727	3036		
525	,	3333	6565	2832	7178	2838	5563	8686	3434	1137	4551	2727	3636		
526	,	2933	5965	3436	6977	2428	5361	7488	3436	1113	4347	2735	3636		
527	,	3739	6565	3036	7475	2434	6165	7084	3446	1313	5151	2735	3642		
528	,	3133	6771	2836	6971	2838	5363	6666	3436	1111	4747	2727	3842		
529	,	3948	6771	2430	7379	2428	5365	7880	3434	1313	4549	2727	2636		
530	,	2935	6365	2426	7576	2834	6367	8084	3636	1113	3953	2735	3636		
531	,	2733	5965	2026	7177	2838	6767	6680	3434	1313	4347	2727	3032		
532	,	2733	5963	3638	7375	2834	5561	7484	3638	1115	4545	2727	3642		
533	,	3133	7171	3032	7879	2830	5363	8084	3436	1315	4549	2727	2630		
534	,	3135	5965	2632	6975	2830	5961	7882	2834	1313	4547	2727	3030		
535	,	2529	6565	2634	6977	3440	6165	8284	3436	1315	4951	2727	3638		
536	,	3137	6565	3640	7378	2828	5363	7888	3434	1113	4545	2727	3638		
537	,	3133	6365	2638	7575	2428	5965	7486	2836	1537	4549	2727	3636		
538	,	3152	5965	2628	7577	3030	6367	7684	3436	1113	3955	2729	3650		
539	,	3333	6565	2836	7578	2430	6167	8484	3638	1115	4349	2727	3036		
540	,	2735	6565	2836	7579	2836	5151	7884	3434	1113	4751	2727	3236		
541	,	3248	5965	3438	7779	3838	6367	7082	3846	1313	4145	2727	3636		
542	,	2737	6365	3640	7577	2836	6189	7478	3642	1315	4949	2735	3636		
543	,	2752	6571	3438	7377	2836	6567	7486	3434	1113	2939	2727	3032		
544	,	3333	6573	3638	7577	2836	5363	6666	2834	1115	4345	2735	3036		
545	,	2748	6571	2628	7576	2628	5361	7476	3436	1315	4747	2727	3036		
546	,	2552	6365	2836	7377	2628	6365	8284	3434	1113	4347	2727	3034		
547	,	3739	5969	3638	7375	2434	5159	7880	2836	1111	4347	2727	3636		
548	,	2729	6365	2638	7779	2426	6767	7684	3434	1137	4349	2727	3436		
549	,	3133	6571	2834	7777	2428	5961	7684	3434	1313	4343	2727	3236		
550	,	2735	6565	2830	7375	2846	6371	8486	2834	1537	4749	2727	3636		
551	,	4848	6569	2834	7577	2828	5155	8484	3636	1317	3943	2727	3036		
552	,	2539	5965	3434	6977	3030	5963	7480	3436	1339	4547	2727	3434		
553	,	2732	6567	3038	7777	2828	6163	7084	3434	1315	4143	2727	2636		
554	,	2933	6565	3236	6975	2030	6167	8080	2834	1113	4347	2727	3636		
555	,	3133	6565	2836	7577	2840	5161	7884	3436	1313	4749	2735	3438		
556	,	2733	5963	2628	6975	2428	5361	7478	3434	1313	3945	3535	3036		
557	,	3133	6565	3034	7577	2828	5161	7684	3434	1313	4955	2727	3640		
558	,	3133	6565	2834	7179	2430	5961	8486	3434	1111	4545	2727	3440		
559	,	2533	6365	2628	7577	2628	5353	7584	3638	1111	2751	2727	3040		
560	,	3335	6565	2628	7781	2428	5361	8084	3434	1115	4343	2727	3236		
561	,	2529	5971	2428	7777	2428	6163	7484	3436	1315	3939	2727	3036		
562	,	3335	6571	3042	7881	2828	5363	8084	3434	1337	4343	2727	3036		
563	,	2932	6575	3436	7575	2828	6373	6680	3434	1315	4149	2727	3638		
564	,	3333	6565	2636	7176	2628	5363	8086	3438	1315	4755	2735	3838		
565	,	2748	6565	2840	7577	2438	6567	7880	2834	1313	4347	2727	3436		
566	,	3337	6567	2436	6769	2434	5359	7682	3436	1313	4143	2727	2636		
567	,	3354	6565	3240	7378	2834	5965	7880	3434	1313	4545	2735	3636		
568	,	3337	6565	4648	7577	2424	6565	7884	2834	1113	4143	2735	3442		
569	,	3233	6971	2832	7077	2424	5367	8484	3436	1313	4345	2727	2634		
570	,	2739	5965	2638	7677	2830	5563	7884	3036	1337	3945	2727	3642		
571	,	3133	5965	2830	7575	3234	5153	8086	2836	1315	4747	2727	3236		
572	,	2727	6569	3030	7575	2830	5561	8084	3438	1113	4749	2727	3038		
573	,	3133	6365	2426	7377	3030	5161	8284	3436	1313	3941	2735	3638		
574	,	3539	5963	3440	7173	2628	6161	8284	2836	1313	4345	2733	3036		
575	,	3339	6565	3234	7177	2828	5961	7484	3434	1313	4347	2735	3636		
576	,	2735	5967	3034	7177	2830	5359	6684	3434	1111	4143	2735	3636		
577	,	2529	5969	3036	7375	2630	6161	8486	2834	1315	2941	2935	3640		
578	,	2529	6571	3034	6975	2828	5167	7882	2836	1313	4345	2735	3636		
579	,	3333	6365	2628	7678	2836	5555	8484	2834	1113	4343	2727	3030		
580	,	3135	5965	3036	6978	2828	6567	8084	3436	1111	2945	2727	2636		
581	,	3137	6571	3434	7677	2828	5959	8686	2834	1139	4747	2727	3034		
582	,	2537	6565	3636	7375	2830	5365	7682	2834	1113	4349	2729	3030		
583	,	2933	5965	2626	7779	2434	5361	6682	2834	1337	4145	2735	3042		
584	,	3139	5963	2636	7579	2634	5161	7676	3434	1115	4547	2727	2630		
585	,	2933	5965	3036	7579	2834	6165	6684	3636	1115	3941	2727	3036		
586	,	3148	6565	2838	7577	2428	5969	8086	2836	1539	4347	2727	3648		
587	,	3133	5969	2832	7575	2830	6363	8486	3436	1111	4153	2727	3636		
588	,	3350	6573	2428	7578	3034	6167	7878	3434	1111	2943	2727	3042		
589	,	2527	6565	3044	7373	3034	5761	8484	3446	1111	5155	2727	3640		
590	,	2935	6365	2636	7687	2830	6569	8286	3436	1515	4143	2935	3040		
591	,	2727	6367	2436	7479	2628	5963	7082	2834	1111	4345	2727	3236		
592	,	3337	6569	2626	7373	3036	6567	8686	3434	1537	4749	2735	3036		
593	,	2732	6565	3434	7175	2424	5371	7884	3436	1313	4145	2727	3038		
594	,	3333	6567	3238	7376	2428	6161	8084	2834	1515	5151	2735	3042		
595	,	2533	6565	3234	7677	3034	6565	6680	3642	1113	4545	2735	3036		
596	,	3339	6365	3434	6175	2830	5555	8484	3436	1315	4347	2727	3636		
597	,	2535	6571	3436	7579	2828	6363	7884	3434	1313	4547	2935	3638		
598	,	2535	5963	2834	6971	2828	6367	7484	3436	1113	4145	2929	3030		
599	,	3333	6571	2426	7577	2436	5369	8080	3434	1313	3945	2735	3242		
600	,	2933	6565	2434	7577	2828	5763	8284	3434	1313	4343	2727	3636		
601	,	3333	5965	2636	6977	2646	6169	8484	3436	1315	4343	2935	3636		
602	,	2933	6567	2636	5771	2628	5363	7478	3436	1117	4343	2727	3042		
603	,	3137	6565	2634	7879	2834	6165	8486	3636	1113	4149	2727	3636		
604	,	3539	6565	3048	6978	2838	6365	7880	3034	1315	4355	2735	2630		
605	,	3348	6565	2438	6877	2428	6367	8484	3434	1113	4545	2727	3034		
606	,	3133	6565	2636	7176	2426	6365	7884	3436	1113	4751	2727	3036		
607	,	2533	6565	3440	7378	2638	5169	8286	3436	1111	4553	2727	2642		
608	,	3548	6565	2630	7377	3034	6769	7074	2834	1113	3951	2727	3054		
609	,	2931	7173	3436	6975	2430	5361	8486	3642	1137	4343	2727	3242		
610	,	3335	6365	3636	7377	2426	5357	7882	3436	1111	3949	2727	3636		
611	,	2732	5971	3236	8081	2424	6187	8084	2836	1313	4345	2727	3030		
612	,	2733	6567	2426	7175	2634	6367	7684	2834	1115	4749	2729	3030		
613	,	3391	6565	2030	7577	2834	6163	8284	3034	1113	3947	2729	3436		
614	,	3135	6567	2828	7575	2430	5365	7884	3436	1113	4951	2727	3036		
615	,	3335	6367	3234	7375	3034	5355	7484	3434	1111	4549	2727	3638		
616	,	3335	6565	2634	7677	2434	5153	8084	2836	1313	4549	2727	3442		
617	,	2535	5965	2836	7377	2628	5369	6686	3436	1113	4345	2727	3638		
618	,	3233	6565	2630	7577	2846	5963	8486	3434	1113	3743	2727	3636		
619	,	2531	6567	3236	7579	2830	5961	7880	3436	1313	4343	2727	3236		
620	,	3348	6365	2836	6975	2428	6567	7484	3434	1115	4149	2727	2632		
621	,	3339	5959	3238	7577	2828	5363	7882	3434	1115	4747	2727	3030		
622	,	2533	6565	2638	7781	2430	5353	7484	3436	1313	4347	2727	3036		
623	,	2535	5969	3038	7580	3042	6367	8696	3434	1337	4749	2729	3642		
624	,	3237	6971	2636	7177	2636	5159	7680	2834	1313	4143	2727	3236		
625	,	3737	6371	2630	6971	2838	5163	7480	3636	1115	4747	2727	3640		
626	,	2937	6565	2024	7679	2830	6567	8086	3442	1113	4545	2727	3640		
627	,	2739	6565	2636	7777	2428	6161	7884	3434	1113	4347	2735	3838		
628	,	2735	5967	3238	7575	2834	5959	8484	3434	1115	4151	2727	3036		
629	,	3339	6565	2642	7381	2828	5967	6678	3636	1113	4545	2735	3036		
630	,	2931	6971	2628	7575	2830	6769	8484	3434	1113	4349	2727	3236		
631	,	2733	5965	2830	7777	3034	5161	7484	3436	1315	4555	2727	3842		
632	,	2531	6565	2630	7787	2828	5363	8080	3434	1313	3941	2727	3030		
633	,	2933	6565	2828	7177	2630	6569	7884	3034	1111	4143	2727	3638		
634	,	3333	5965	2630	7577	2830	5159	8486	3436	1313	4153	2727	3036		
635	,	3137	6565	3236	7576	2828	6767	8286	3434	1537	4145	2727	3036		
636	,	3132	6365	3036	7577	2834	6163	7480	3642	1313	4143	2727	2632		
637	,	3354	5965	2838	7781	2628	6363	6680	3638	1313	4151	2735	3636		
638	,	2732	6565	3636	7376	2828	6163	7484	3436	1137	4345	2727	3036		
639	,	3139	5969	3042	6969	2430	6363	8286	2836	1115	4345	2727	3636		
640	,	2733	6565	2834	7779	3036	6167	7884	3636	1313	4751	2727	3638		
641	,	3335	6565	2636	7375	2434	5967	8086	2828	1111	3745	2735	3846		
642	,	3535	5965	3234	7678	2630	6567	7478	3434	1313	5153	2735	3036		
643	,	2729	6571	2440	7477	2834	6163	8282	3434	1317	4749	2735	3036		
644	,	3335	6567	3034	6977	2830	6161	8288	2836	1115	4545	3535	3254		
645	,	3333	6567	2628	7375	3036	6767	8484	3638	1113	4351	2727	3030		
646	,	3133	5965	3036	7577	2830	6363	8484	3436	1313	4753	2727	3036		
647	,	2729	5971	3638	7578	2830	5565	7878	3436	1111	4549	2727	3438		
648	,	2533	6371	2640	7375	2628	6365	7484	2834	1113	4153	2727	3036		
649	,	2733	6365	3434	7171	2828	5367	7884	3438	1339	4349	2727	3036		
650	,	3739	5965	2846	7575	3034	5563	6676	3434	1111	4345	2727	3036		
651	,	3348	6565	3036	7575	2834	6163	7484	3434	1113	4747	2731	3636		
652	,	3148	6571	2626	7787	2828	5153	8484	3436	1315	3951	2727	3038		
653	,	3137	6363	3436	6777	2428	5361	8488	3436	1113	4349	2727	3636		
654	,	2737	6365	3640	7581	2428	5561	6686	3636	1313	4149	2729	3636		
655	,	2533	5965	2630	6980	2828	5355	8284	3436	1315	3945	2727	3036		
656	,	2939	6565	2832	7377	2836	5163	7484	3434	1113	4145	2735	3442		
657	,	3348	6365	2830	6976	3646	5761	7682	2836	1111	4349	2727	3038		
658	,	2533	6365	2436	7579	2828	5355	8082	3434	1313	3741	2727	3046		
659	,	2939	6565	2634	7581	3036	6567	8286	2834	1313	4143	2727	3030		
660	,	2531	6565	2628	7577	2426	5373	6674	3436	1315	4347	2735	2630		
661	,	2739	6363	2630	7579	2630	5561	7886	3446	1313	4549	2727	2630		
662	,	3339	6569	3034	7179	2234	6165	7884	3646	1115	4547	2735	3636		
663	,	2733	6363	2832	7677	2830	5361	7484	3434	1537	4545	2727	3030		
664	,	2529	6571	2432	6975	2430	6163	8284	2836	1139	4747	2727	3036		
665	,	3133	6571	2436	7379	2426	5153	7684	2834	1315	4751	2735	3636		
666	,	3235	6371	2828	7779	2840	5563	8484	3636	1115	4547	2727	3036		
667	,	2527	5967	2430	6775	2428	5963	8284	3434	1313	4347	2735	3036		
668	,	2733	6567	2028	7177	2836	5363	7888	3434	1115	4547	2727	3036		
669	,	3339	6571	2836	6977	2428	6365	8484	3434	1111	4953	2729	3446		
670	,	2931	6565	3636	7378	3240	5363	7486	3434	1313	3943	2727	3638		
671	,	2533	6565	2632	7373	3636	6161	8284	3636	1115	5151	2735	3030		
672	,	2933	6565	2628	5775	2628	6363	7474	3436	1137	4351	2735	3036		
673	,	2733	6571	2646	6781	2830	5963	7482	3434	1317	4949	2727	3436		
674	,	3337	6365	3436	6779	3434	5361	6674	3434	1313	4147	2735	3036		
675	,	3333	6571	2628	7577	2830	5763	7884	3436	1313	4147	2735	3236		
676	,	3337	6365	2836	7173	3436	6163	6684	3436	1113	4343	2735	3030		
677	,	3233	6971	3034	7981	2830	6167	7074	3434	1315	4949	2727	3030		
678	,	3335	5969	3032	7179	2438	5961	8484	3438	1113	4551	2727	3038		
679	,	2535	6365	2832	7677	3436	6163	8086	3436	1111	4349	2735	3436		
680	,	3348	5963	2628	6973	2828	6565	8484	3638	1113	4347	2735	3236		
681	,	3337	6571	3036	7577	3036	5163	8484	3436	1313	4547	2727	3036		
682	,	3339	5963	2436	7375	2428	6367	8082	3434	1113	2945	2727	3636		
683	,	3339	6571	3638	7475	2428	6161	7884	2836	1113	4345	2735	3636		
684	,	3339	6565	3436	7580	3434	5153	6680	3436	1313	4547	2727	3436		
685	,	3333	6571	3636	7777	2834	5363	8486	3636	1515	4345	2729	3436		
686	,	2933	6571	2444	7581	2834	5153	8486	3434	1113	4151	2735	3040		
687	,	2935	6569	2830	7787	2430	5167	7482	2836	1313	4351	2735	3030		
688	,	3337	6569	2836	7373	3030	5163	7884	3434	1113	4549	2727	3654		
689	,	4873	6565	2634	6971	2430	5563	7086	2834	1139	4343	2727	3036		
690	,	3339	6365	3036	7475	2828	5961	8490	3436	1313	4549	2727	3636		
691	,	3348	6365	3636	6777	2628	6367	7484	3434	1115	4345	2735	3436		
692	,	3333	6565	2430	7175	3436	5763	7880	3436	1137	3949	2727	3042		
693	,	2733	5965	3840	6981	2834	5153	7084	3434	1113	4545	2727	3036		
694	,	3750	6363	2832	6973	2430	5367	8484	3434	1113	4549	2727	3638		
695	,	2737	6565	2430	7575	2836	6363	7888	3434	1113	3949	2727	3030		
696	,	3239	6565	3436	7777	2830	5367	7884	2834	1113	4147	2727	3636		
697	,	3148	6365	2430	7175	2836	6567	8288	3434	1313	4347	2935	3032		
698	,	2739	6771	3436	7781	2838	5361	8484	3436	1315	4345	2727	3036		
699	,	3337	6567	2630	7580	2430	6767	7884	3434	1113	4345	2729	3838		
700	,	3333	6567	3436	7778	2830	6189	6686	3434	1315	4345	2727	3036		
701	,	2731	6565	3434	6773	2828	5963	8484	3636	1315	4755	2729	3030		
702	,	3139	6571	2428	7677	2430	5359	7884	2834	1113	4155	2727	3036		
703	,	2733	6565	3234	7272	2434	6161	7084	2836	1113	3745	2727	3642		
704	,	3539	5967	2630	6975	2834	6565	6678	3434	1313	4553	2727	3038		
705	,	3135	5965	3030	7373	2430	6163	8282	3436	1115	4749	2737	3642		
706	,	2729	5965	2838	7780	2430	5967	7884	3636	1337	4151	2729	3030		
